Accession,AS1_1,AS1_2,AS1_3,AS1_avg,ASA1_1,ASA1_2,ASA1_3,ASA1_avg,AT4_1,AT4_2,AT4_3,AT4_avg,Pooled_1,Pooled_2,Pooled_3,Pooled_avg,Pooled_second_1,Pooled_second_2,Pooled_second_3,Pooled_second_avg,Pooled_sample_1,Pooled_sample_2,Pooled_sample_3,Pooled_sample_avg,SAS1_1,SAS1_2,SAS1_3,SAS1_avg,SASA1_1,SASA1_2,SASA1_3,SASA1_avg,TS4_1,TS4_2,TS4_3,TS4_avg,TT4_1,TT4_2,TT4_3,TT4_avg,Tn-Seq_Biomass_Flux
PA4236,2128.9,2260.0,2402.0,2263.63333333333,1496.6,705.1,680.3,960.666666666667,1718.7,1350.0,1698.0,1588.9,1896.9,1663.8,1984.1,1848.26666666667,1823.9,1023.7,945.4,1264.33333333333,1049.6,1148.3,1222.0,1139.96666666667,647.0,635.9,755.7,679.533333333333,1716.5,1902.7,1609.2,1742.8,1538.0,187.0,1828.0,1184.33333333333,1544.1,1953.7,1217.8,1571.86666666667,0.0
PA4670,130.8,184.7,154.2,156.566666666667,149.9,817.3,788.0,585.066666666667,919.9,974.3,157.0,683.733333333333,816.0,941.9,147.4,635.1,227.3,732.8,750.2,570.1,780.0,819.8,741.2,780.333333333333,808.9,785.5,617.3,737.233333333333,201.1,39.2,196.4,145.566666666667,1001.5,168.8,990.7,720.333333333333,942.4,949.9,983.5,958.6,9.855720223014528
PA5549,848.2,785.3,871.2,834.9,2393.2,1018.3,1014.1,1475.2,585.1,527.4,866.7,659.733333333333,670.8,721.4,958.1,783.433333333333,827.7,1037.5,1018.9,961.366666666667,1050.2,990.2,1033.5,1024.63333333333,987.7,936.5,988.7,970.966666666667,953.9,362.7,957.6,758.066666666667,701.2,107.6,672.4,493.733333333333,625.2,612.7,715.6,651.166666666667,2.205657338931208
PA5312,616.8,561.1,624.3,600.733333333333,581.3,571.3,678.7,610.433333333333,330.0,323.0,467.3,373.433333333333,445.7,331.4,546.8,441.3,694.5,541.4,573.0,602.966666666667,628.8,569.6,497.9,565.433333333333,483.2,442.6,505.2,477.0,565.4,1302.5,486.6,784.833333333333,418.5,44.7,408.6,290.6,337.9,419.3,389.1,382.1,7.821043165044689
PA3482,1490.2,1112.0,1337.1,1313.1,1411.7,901.1,821.8,1044.86666666667,977.8,964.1,1335.5,1092.46666666667,1035.9,838.0,1252.3,1042.06666666667,1347.2,760.0,756.6,954.6,737.5,791.8,744.8,758.033333333333,799.5,780.8,769.8,783.366666666667,1372.7,858.7,1590.5,1273.96666666667,1048.3,203.5,1028.4,760.066666666667,1069.0,1088.6,988.2,1048.6,0.0
PA5435,680.7,598.7,602.1,627.166666666667,582.5,1104.4,1016.8,901.233333333333,804.6,1012.6,523.2,780.133333333333,1333.5,1187.7,605.4,1042.2,637.2,1042.0,1021.9,900.366666666667,1077.2,782.7,930.0,929.966666666667,883.6,892.2,896.9,890.9,726.2,881.8,550.9,719.633333333333,1168.4,186.5,1181.8,845.566666666667,1199.7,1354.3,1265.2,1273.06666666667,0.0
PA1342,903.8,872.7,915.6,897.366666666667,830.0,1067.5,892.1,929.866666666667,1016.4,964.8,1010.4,997.2,882.5,980.0,821.4,894.633333333333,797.0,961.6,1039.7,932.766666666667,779.3,917.4,879.0,858.566666666667,895.3,839.5,1064.0,932.933333333333,883.0,1868.3,707.1,1152.8,920.3,152.0,879.1,650.466666666667,946.0,926.8,914.1,928.966666666667,0.0
PA0552,1701.7,1785.4,1756.4,1747.83333333333,1857.8,1097.9,1083.0,1346.23333333333,1068.3,936.1,1788.7,1264.36666666667,948.4,774.0,1688.7,1137.03333333333,1732.8,1023.4,1008.5,1254.9,1027.7,875.4,1009.4,970.833333333333,984.5,990.2,999.3,991.333333333333,1844.3,214.3,1977.7,1345.43333333333,862.9,29461.5,858.0,10394.1333333333,920.2,897.3,964.5,927.333333333333,6.07726686248016
PA4938,527.4,606.5,639.7,591.2,552.0,511.8,467.8,510.533333333333,980.8,891.1,583.1,818.333333333333,930.8,954.3,598.1,827.733333333333,593.1,510.4,492.6,532.033333333333,458.8,454.7,427.4,446.966666666667,451.0,458.3,415.5,441.6,553.7,895.6,567.5,672.266666666667,974.4,156.5,857.0,662.633333333333,985.3,994.0,1033.2,1004.16666666667,1.7594424306914336
PA5172,740.4,668.0,620.5,676.3,895.4,1679.1,1776.4,1450.3,912.2,836.1,587.5,778.6,1211.5,1348.5,755.6,1105.2,684.0,1123.7,1192.6,1000.1,715.6,1383.1,1124.9,1074.53333333333,1556.9,1466.5,1125.3,1382.9,894.1,414.6,736.5,681.733333333333,1129.1,111.6,1143.2,794.633333333333,966.2,1015.3,996.6,992.7,29.50837682182969
PA5119,1509.8,1498.8,1740.8,1583.13333333333,1747.5,1962.9,1882.0,1864.13333333333,850.2,842.1,1537.3,1076.53333333333,929.6,748.7,1503.4,1060.56666666667,1720.4,1797.1,1819.3,1778.93333333333,1759.1,1696.2,1740.5,1731.93333333333,1859.6,1864.8,1602.0,1775.46666666667,1535.0,1859.6,1567.6,1654.06666666667,915.6,206.2,997.7,706.5,929.8,918.4,862.0,903.4,0.0
PA4602,1210.8,1207.5,1068.4,1162.23333333333,1070.3,1143.0,1142.6,1118.63333333333,560.4,713.6,1206.5,826.833333333333,899.1,795.7,1219.9,971.566666666667,1248.0,1296.1,1278.8,1274.3,1118.8,1234.3,1165.3,1172.8,1161.7,1151.2,1073.1,1128.66666666667,1263.3,2139.0,937.1,1446.46666666667,907.5,149.4,1003.3,686.733333333333,962.6,964.8,942.9,956.766666666667,1.8807211913304167
PA1589,1966.7,1854.7,1738.0,1853.13333333333,1918.4,920.5,981.6,1273.5,1648.6,1298.3,1893.2,1613.36666666667,1188.0,1279.7,1867.5,1445.06666666667,1969.0,787.3,851.1,1202.46666666667,864.8,831.2,751.3,815.766666666667,855.6,859.3,801.1,838.666666666667,2213.1,197.6,2230.2,1546.96666666667,1357.2,170.1,1248.3,925.2,1333.6,1293.4,1175.3,1267.43333333333,9.04991916840629
PA2639,1082.0,1037.3,1331.0,1150.1,1293.5,1089.8,1124.3,1169.2,1495.0,1500.3,1092.6,1362.63333333333,1387.5,1545.1,1005.5,1312.7,1044.7,1058.8,1201.0,1101.5,1032.5,1103.4,1112.2,1082.7,1167.7,1163.2,1044.3,1125.06666666667,1025.0,617.2,1284.0,975.4,1543.3,324.4,1518.5,1128.73333333333,1431.3,1257.4,1460.7,1383.13333333333,80.75119569407249
PA4333,209.1,275.1,248.1,244.1,217.6,487.1,476.6,393.766666666667,708.1,781.7,313.2,601.0,710.9,778.5,264.2,584.533333333333,206.1,481.7,422.3,370.033333333333,407.1,419.6,416.4,414.366666666667,458.1,436.4,358.1,417.533333333333,220.9,10.1,213.7,148.233333333333,681.5,87.1,650.3,472.966666666667,745.2,670.2,635.3,683.566666666667,0.0
PA4996,398.0,367.0,445.4,403.466666666667,447.1,780.7,770.4,666.066666666667,357.0,364.0,363.7,361.566666666667,365.4,338.2,417.1,373.566666666667,438.1,702.6,728.2,622.966666666667,637.1,668.0,725.7,676.933333333333,722.5,666.7,753.2,714.133333333333,462.8,31.4,425.1,306.433333333333,386.6,60.5,431.6,292.9,372.7,347.6,462.7,394.333333333333,0.0
PA4448,272.1,243.0,344.4,286.5,306.1,669.6,1063.1,679.6,129.0,245.4,317.0,230.466666666667,254.3,266.2,276.1,265.533333333333,324.6,1013.6,997.8,778.666666666667,932.3,1012.5,977.4,974.066666666667,1122.2,1046.7,1123.7,1097.53333333333,257.6,26.3,318.9,200.933333333333,266.0,80.5,302.2,216.233333333333,212.3,247.7,220.8,226.933333333333,0.0
PA3134,691.1,548.3,543.4,594.266666666667,688.4,1423.6,1491.4,1201.13333333333,539.6,503.2,686.2,576.333333333333,639.1,555.3,665.3,619.9,639.6,1218.2,1328.9,1062.23333333333,1447.4,1340.7,1260.7,1349.6,1425.2,1369.4,1392.7,1395.76666666667,746.1,79.2,919.0,581.433333333333,561.4,97.0,621.1,426.5,545.6,549.5,562.1,552.4,0.011183457162789751
PA5131,2001.1,2130.5,2054.1,2061.9,1981.3,1430.5,1322.4,1578.06666666667,1499.1,1640.5,1927.7,1689.1,1718.2,1712.0,1932.3,1787.5,2078.4,1466.6,1293.3,1612.76666666667,1359.0,1347.3,1315.9,1340.73333333333,1417.7,1324.0,1361.8,1367.83333333333,1996.9,4072.1,1729.1,2599.36666666667,1623.2,279.1,1743.8,1215.36666666667,1733.6,1789.1,1747.6,1756.76666666667,6.077266862480159
PA2641,1074.4,1068.4,1270.1,1137.63333333333,875.8,602.0,579.2,685.666666666667,1012.6,1073.7,980.5,1022.26666666667,1317.8,1461.2,1011.6,1263.53333333333,1101.1,680.1,607.7,796.3,548.4,702.7,540.9,597.333333333333,823.2,645.8,614.7,694.566666666667,859.2,131.1,918.1,636.133333333333,1224.4,139.1,1331.5,898.333333333333,1217.8,1355.0,1232.2,1268.33333333333,80.75119569407249
PA3635,712.6,708.2,783.0,734.6,960.3,523.1,763.8,749.066666666667,540.1,698.3,752.1,663.5,613.0,682.6,705.6,667.066666666667,667.1,881.5,803.7,784.1,755.8,888.3,776.0,806.7,859.1,753.6,829.5,814.066666666667,735.6,801.7,758.1,765.133333333333,690.1,156.2,668.7,505.0,643.4,611.5,724.6,659.833333333333,6.077266862480159
PA0870,1107.7,912.2,961.7,993.866666666667,703.4,418.6,368.8,496.933333333333,723.3,767.4,961.5,817.4,662.0,819.0,956.7,812.566666666667,946.0,514.6,480.1,646.9,638.2,592.5,598.0,609.566666666667,383.1,433.6,437.0,417.9,858.4,424.9,846.3,709.866666666667,841.8,137.9,794.9,591.533333333333,686.4,844.9,798.3,776.533333333333,3.5033899409209375
PA3735,648.7,675.3,541.2,621.733333333333,595.8,701.4,828.5,708.566666666667,786.3,782.4,783.8,784.166666666667,934.2,943.3,512.7,796.733333333333,664.1,902.7,948.6,838.466666666667,758.7,896.2,857.9,837.6,753.4,816.0,805.6,791.666666666667,680.1,1256.5,625.8,854.133333333333,1070.7,210.9,1122.5,801.366666666667,1033.0,993.4,1084.6,1037.0,0.0
PA3392,688.8,445.6,276.4,470.266666666667,362.3,486.7,417.1,422.033333333333,0.0,0.0,276.2,92.0666666666667,0.0,0.0,502.8,167.6,405.2,740.8,630.3,592.1,447.8,956.3,861.3,755.133333333333,509.5,489.2,595.1,531.266666666667,672.8,2286.3,342.9,1100.66666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA2323,1835.6,1879.3,1998.8,1904.56666666667,1709.3,442.2,377.4,842.966666666667,922.0,801.7,1913.6,1212.43333333333,889.7,884.5,1865.5,1213.23333333333,1762.4,446.0,415.9,874.766666666667,426.6,480.6,472.4,459.866666666667,381.3,378.9,390.0,383.4,1635.3,1572.5,1796.9,1668.23333333333,807.2,115.3,752.9,558.466666666667,787.6,851.9,841.2,826.9,0.0
PA0299,1662.2,1661.4,1482.0,1601.86666666667,1694.0,479.6,607.7,927.1,851.7,890.8,1448.2,1063.56666666667,944.0,943.5,1754.0,1213.83333333333,1814.7,466.0,525.0,935.233333333333,403.7,504.2,516.1,474.666666666667,691.5,655.6,511.8,619.633333333333,1816.7,1754.9,1627.0,1732.86666666667,960.5,137.3,966.8,688.2,970.5,1128.6,753.3,950.8,0.0
PA2629,1053.8,1027.5,1190.7,1090.66666666667,1358.5,957.5,883.6,1066.53333333333,624.2,910.4,1164.8,899.8,758.4,725.9,1127.7,870.666666666667,1080.0,872.7,856.8,936.5,858.9,827.2,793.5,826.533333333333,1051.6,829.9,879.8,920.433333333333,1020.2,2385.2,1070.0,1491.8,836.0,147.1,803.0,595.366666666667,767.5,835.6,856.2,819.766666666667,6.733150243183176
PA0447,487.0,436.7,460.2,461.3,349.2,643.9,584.3,525.8,788.7,895.6,375.2,686.5,502.5,528.3,413.8,481.533333333333,482.0,820.5,738.0,680.166666666667,1046.0,661.8,828.2,845.333333333333,577.0,593.3,627.5,599.266666666667,363.7,737.0,374.8,491.833333333333,634.5,83.2,628.2,448.633333333333,523.8,586.2,421.8,510.6,1.448141660359279
PA4973,404.7,410.7,414.5,409.966666666667,461.8,638.2,793.4,631.133333333333,205.5,223.1,394.6,274.4,449.8,250.8,421.2,373.933333333333,402.4,796.0,779.9,659.433333333333,972.7,1074.0,925.6,990.766666666667,834.5,827.7,848.9,837.033333333333,434.1,291.1,483.0,402.733333333333,329.5,82.5,351.6,254.533333333333,241.5,395.9,324.9,320.766666666667,0.0
PA2402,0.0,0.0,0.0,0.0,0.0,1002.9,945.0,649.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.3,940.3,642.533333333333,931.3,879.3,846.7,885.766666666667,1068.1,1024.3,1197.8,1096.73333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA0904,1108.3,1171.1,982.1,1087.16666666667,1128.7,1031.6,982.9,1047.73333333333,1147.8,1119.5,1290.3,1185.86666666667,947.1,1039.7,1208.6,1065.13333333333,1228.0,933.4,892.8,1018.06666666667,887.9,805.2,871.0,854.7,1035.2,956.2,895.5,962.3,1249.1,136.5,1177.7,854.433333333333,963.3,114.8,938.6,672.233333333333,1080.6,999.8,1086.8,1055.73333333333,0.7460344480082507
PA3013,763.3,720.1,726.9,736.766666666667,928.4,1157.3,1072.8,1052.83333333333,1107.5,834.5,432.1,791.366666666667,1138.5,1229.9,562.8,977.066666666667,726.1,1281.3,1110.8,1039.4,1341.4,1217.2,1191.0,1249.86666666667,1197.6,1148.1,1026.4,1124.03333333333,853.1,99.5,796.4,583.0,887.5,126.6,910.5,641.533333333333,697.0,541.2,688.9,642.366666666667,0.0
PA0609,734.1,869.7,815.1,806.3,983.0,462.2,493.4,646.2,1593.0,966.9,1225.4,1261.76666666667,53.3,336.4,813.3,401.0,709.1,576.6,555.4,613.7,460.0,407.8,457.0,441.6,389.1,454.8,425.1,423.0,825.7,855.9,873.1,851.566666666667,190.1,69.3,102.2,120.533333333333,142.2,125.5,234.1,167.266666666667,0.0
PA4855,530.7,571.7,507.2,536.533333333333,497.2,328.8,326.8,384.266666666667,724.1,561.5,506.0,597.2,762.3,743.4,591.5,699.066666666667,599.0,314.0,278.3,397.1,291.4,221.9,315.8,276.366666666667,296.7,345.9,287.3,309.966666666667,557.6,525.5,576.6,553.233333333333,659.5,156.4,655.1,490.333333333333,717.0,720.4,623.1,686.833333333333,4.973707812491742
PA4439,399.7,291.2,359.3,350.066666666667,322.6,413.1,505.7,413.8,599.5,609.0,401.5,536.666666666667,683.0,636.3,330.4,549.9,364.1,378.0,431.6,391.233333333333,383.9,443.9,437.8,421.866666666667,521.4,446.2,479.3,482.3,381.1,65.9,429.3,292.1,629.8,97.1,641.5,456.133333333333,684.7,569.4,671.7,641.933333333333,0.0
PA0888,638.4,688.2,874.1,733.566666666667,801.0,568.6,525.8,631.8,548.1,555.3,880.1,661.166666666667,347.3,465.6,650.4,487.766666666667,604.7,628.0,591.0,607.9,880.4,936.6,945.5,920.833333333333,561.7,878.3,826.0,755.333333333333,747.3,625.9,743.5,705.566666666667,420.1,53.4,481.1,318.2,444.6,451.9,325.2,407.233333333333,0.0
PA0555,894.3,931.5,787.2,871.0,910.6,422.0,446.2,592.933333333333,417.5,1154.5,1005.2,859.066666666667,869.5,908.6,944.9,907.666666666667,962.5,430.1,400.9,597.833333333333,604.2,777.6,737.6,706.466666666667,445.1,631.9,797.9,624.966666666667,901.5,703.8,916.5,840.6,1006.3,199.9,1142.5,782.9,1048.4,930.1,1087.3,1021.93333333333,0.0
PA1580,270.8,302.6,306.2,293.2,408.2,949.5,833.6,730.433333333333,252.7,174.1,219.8,215.533333333333,102.3,270.5,290.3,221.033333333333,352.3,960.6,898.3,737.066666666667,1014.3,793.0,778.4,861.9,795.3,782.7,725.1,767.7,349.1,50.0,385.0,261.366666666667,235.3,26.2,227.5,163.0,254.6,260.0,179.8,231.466666666667,28.121117765683245
PA4007,1403.3,1525.3,1565.5,1498.03333333333,1161.4,1156.4,940.8,1086.2,222.1,151.3,1424.6,599.333333333333,221.1,179.5,1517.5,639.366666666667,1533.4,1218.8,1075.3,1275.83333333333,1182.1,1232.8,1112.3,1175.73333333333,1186.1,1059.0,1040.8,1095.3,1357.1,1358.1,1249.8,1321.66666666667,170.5,13.7,194.2,126.133333333333,190.3,173.9,170.7,178.3,0.0
PA1609,219.3,210.7,229.3,219.766666666667,200.7,72.5,77.1,116.766666666667,280.9,261.5,222.2,254.866666666667,362.5,328.9,211.3,300.9,213.2,58.0,67.9,113.033333333333,113.1,83.3,71.6,89.3333333333333,75.4,89.2,50.8,71.8,212.0,54.0,219.2,161.733333333333,309.5,67.3,324.4,233.733333333333,275.1,325.3,264.6,288.333333333333,54.67416518678195
PA0316,636.0,500.8,608.8,581.866666666667,656.5,316.7,343.0,438.733333333333,782.8,899.8,535.9,739.5,770.1,846.0,618.6,744.9,681.9,337.8,384.0,467.9,322.4,307.6,332.8,320.933333333333,338.7,345.2,330.2,338.033333333333,588.9,78.9,588.3,418.7,890.6,154.3,841.2,628.7,914.8,1002.3,769.8,895.633333333333,0.0
PA4771,2429.7,2356.2,2285.1,2357.0,2450.5,1710.2,1547.4,1902.7,1711.3,1353.0,2132.6,1732.3,1623.3,1679.7,2330.4,1877.8,2391.2,1542.7,1497.5,1810.46666666667,1736.0,1417.0,1409.3,1520.76666666667,1522.0,1423.7,1279.5,1408.4,2361.8,3054.8,2543.5,2653.36666666667,1507.5,167.6,1402.9,1026.0,1546.4,1680.3,1343.4,1523.36666666667,0.0
PA4848,1315.2,1338.6,1408.6,1354.13333333333,1289.1,1321.3,1161.7,1257.36666666667,991.0,852.8,1298.0,1047.26666666667,888.1,783.1,1314.2,995.133333333333,1334.7,1306.0,1248.4,1296.36666666667,1181.7,1177.3,1148.1,1169.03333333333,1147.1,1147.5,1129.9,1141.5,1264.2,3522.5,1237.5,2008.06666666667,917.0,139.7,895.0,650.566666666667,1021.3,980.0,784.4,928.566666666667,115.71744894294092
PA2250,586.3,531.4,390.5,502.733333333333,558.5,880.8,870.1,769.8,307.8,406.1,616.9,443.6,325.9,319.5,508.2,384.533333333333,569.5,973.4,944.3,829.066666666667,924.9,859.2,865.4,883.166666666667,1044.0,858.3,895.0,932.433333333333,617.0,402.6,522.6,514.066666666667,392.0,24.6,379.6,265.4,457.5,337.9,420.4,405.266666666667,6.5607514187273015
PA3471,540.2,665.9,581.0,595.7,576.0,324.5,315.6,405.366666666667,665.1,706.3,700.0,690.466666666667,498.4,557.0,648.1,567.833333333333,528.8,361.3,392.7,427.6,351.0,344.9,355.0,350.3,274.6,323.1,324.4,307.366666666667,532.0,1193.0,760.3,828.433333333333,498.8,100.1,505.5,368.133333333333,509.6,557.0,499.6,522.066666666667,168.58616026400284
PA3802,1078.4,853.9,941.7,958.0,1066.3,369.1,333.7,589.7,657.8,559.6,942.9,720.1,681.1,596.9,1046.7,774.9,1092.4,448.7,444.5,661.866666666667,426.2,375.1,336.8,379.366666666667,323.5,342.3,349.7,338.5,1076.0,937.8,1031.0,1014.93333333333,655.3,163.8,603.8,474.3,737.9,630.0,745.2,704.366666666667,0.0
PA3148,540.4,701.3,485.8,575.833333333333,622.5,828.7,1033.5,828.233333333333,452.5,331.3,686.3,490.033333333333,401.2,385.1,710.8,499.033333333333,593.1,660.1,731.7,661.633333333333,628.5,659.2,656.3,648.0,817.7,761.9,731.0,770.2,616.0,216.9,828.0,553.633333333333,382.5,81.5,368.6,277.533333333333,365.2,352.1,428.5,381.933333333333,0.0
PA1584,1189.1,1470.8,1110.4,1256.76666666667,1135.0,1236.1,1138.1,1169.73333333333,1202.2,1523.7,1194.8,1306.9,1764.5,1577.4,1277.2,1539.7,1226.1,1200.5,1166.6,1197.73333333333,932.0,1119.6,1183.5,1078.36666666667,1163.3,987.7,950.0,1033.66666666667,1341.5,1230.1,1208.8,1260.13333333333,2038.9,211.2,2039.8,1429.96666666667,1921.9,1909.0,1813.1,1881.33333333333,4.802049908627017
PA5167,1927.6,1855.8,1743.3,1842.23333333333,1424.1,742.9,507.8,891.6,989.9,1028.9,1660.0,1226.26666666667,1215.2,1119.5,1687.9,1340.86666666667,1637.0,1005.4,969.5,1203.96666666667,696.7,974.1,871.6,847.466666666667,467.7,579.2,590.5,545.8,1526.1,4797.2,1171.3,2498.2,1539.1,119.6,1358.5,1005.73333333333,1113.1,1346.2,1581.8,1347.03333333333,117.44368779465688
PA0835,367.9,368.7,280.4,339.0,341.7,548.1,470.5,453.433333333333,276.7,356.8,331.2,321.566666666667,299.0,333.0,362.5,331.5,341.1,544.9,515.1,467.033333333333,474.6,489.2,517.8,493.866666666667,495.1,500.5,533.4,509.666666666667,432.7,391.6,330.2,384.833333333333,366.5,50.3,379.8,265.533333333333,303.9,410.4,285.8,333.366666666667,0.0
PA2001,906.5,912.2,796.8,871.833333333333,903.9,512.5,471.5,629.3,1130.9,1207.6,878.1,1072.2,1128.3,1287.9,809.8,1075.33333333333,935.2,614.6,555.9,701.9,595.9,482.0,507.3,528.4,449.7,476.3,411.2,445.733333333333,933.7,2109.8,718.2,1253.9,1253.5,126.1,1201.3,860.3,1323.1,1188.6,1513.3,1341.66666666667,0.0
PA2991,1073.1,987.4,1062.0,1040.83333333333,927.1,911.1,901.1,913.1,1194.9,1369.8,1156.6,1240.43333333333,1183.2,1336.8,1019.9,1179.96666666667,1052.6,762.1,759.7,858.133333333333,763.1,839.1,813.2,805.133333333333,850.3,973.4,892.8,905.5,1009.5,1021.9,1098.0,1043.13333333333,1258.9,222.8,1296.2,925.966666666667,1293.4,1260.1,1176.7,1243.4,258.0932425353588
PA4640,770.6,617.4,769.3,719.1,982.2,1348.1,1273.0,1201.1,780.5,1068.8,572.5,807.266666666667,1003.7,1276.8,650.2,976.9,657.3,1316.7,1378.6,1117.53333333333,1243.7,1129.4,1287.5,1220.2,1227.0,1318.6,1183.6,1243.06666666667,829.6,966.0,1001.5,932.366666666667,1214.0,123.2,1206.2,847.8,970.1,1215.1,1038.8,1074.66666666667,0.0
PA4402,945.8,838.5,894.7,893.0,728.8,579.5,560.8,623.033333333333,657.1,503.1,821.0,660.4,317.6,410.5,871.0,533.033333333333,754.3,570.9,548.0,624.4,599.0,614.4,539.1,584.166666666667,587.8,528.0,528.5,548.1,658.9,75.0,584.5,439.466666666667,419.1,62.7,380.2,287.333333333333,474.9,334.6,403.9,404.466666666667,15.406986334704724
PA3874,622.5,594.6,666.5,627.866666666667,531.7,777.6,778.5,695.933333333333,219.3,298.3,479.5,332.366666666667,239.0,231.9,486.3,319.066666666667,526.2,879.7,824.3,743.4,705.0,1071.3,898.8,891.7,1074.0,965.8,1106.2,1048.66666666667,461.2,1544.2,481.4,828.933333333333,187.2,48.6,231.6,155.8,223.1,175.0,177.7,191.933333333333,9.999999999998712
PA3108,537.9,371.5,390.4,433.266666666667,740.7,742.8,737.3,740.266666666667,710.6,645.8,392.8,583.066666666667,818.8,888.5,540.3,749.2,549.4,821.3,793.7,721.466666666667,741.2,793.5,809.0,781.233333333333,806.9,691.9,901.3,800.033333333333,641.4,60.7,695.9,466.0,850.5,157.1,834.5,614.033333333333,782.9,842.2,834.6,819.9,4.973707812491742
PA3803,637.3,539.0,470.1,548.8,506.6,93.6,108.3,236.166666666667,215.8,184.4,588.0,329.4,215.4,173.9,633.3,340.866666666667,611.4,122.5,119.6,284.5,68.0,93.7,90.4,84.0333333333333,130.6,123.8,115.1,123.166666666667,591.3,354.9,653.2,533.133333333333,180.3,38.7,186.2,135.066666666667,187.4,185.3,208.6,193.766666666667,0.012581389308138471
PA3313,1331.7,1288.7,1299.3,1306.56666666667,1143.0,1045.1,1272.2,1153.43333333333,1341.2,1089.1,1353.3,1261.2,946.4,1056.9,1222.6,1075.3,1267.4,1193.9,1382.3,1281.2,1247.6,1129.2,1271.3,1216.03333333333,1315.0,1302.4,1314.8,1310.73333333333,1264.6,1853.0,1230.5,1449.36666666667,984.0,163.3,965.1,704.133333333333,752.1,921.2,886.4,853.233333333334,0.0
PA3792,475.2,540.8,500.9,505.633333333333,509.6,796.1,754.7,686.8,204.3,293.2,470.7,322.733333333333,175.6,186.5,462.8,274.966666666667,551.6,744.6,709.2,668.466666666667,633.9,637.3,705.4,658.866666666667,714.2,720.4,696.5,710.366666666667,494.4,48.7,604.3,382.466666666667,274.0,46.5,294.3,204.933333333333,312.9,217.6,254.0,261.5,0.0
PA4450,356.4,399.6,385.5,380.5,436.9,674.8,593.3,568.333333333333,1323.0,1229.6,394.4,982.333333333333,1288.8,1596.0,427.1,1103.96666666667,421.6,652.5,602.7,558.933333333333,598.1,623.8,499.9,573.933333333333,596.4,575.9,599.0,590.433333333333,382.6,54.9,407.1,281.533333333333,1411.8,179.6,1427.0,1006.13333333333,1460.8,1445.4,1469.4,1458.53333333333,0.7460344480082506
PA5258,213.2,269.4,284.5,255.7,287.0,884.1,904.7,691.933333333333,548.2,496.3,222.7,422.4,465.4,511.9,295.0,424.1,310.4,932.4,941.4,728.066666666667,777.2,927.5,924.2,876.3,865.2,907.8,871.9,881.633333333333,242.4,520.9,290.8,351.366666666667,415.5,65.0,453.1,311.2,468.9,472.2,513.1,484.733333333333,0.0
PA4687,949.5,945.1,1043.8,979.466666666667,1047.1,945.9,806.3,933.1,539.4,402.3,934.3,625.333333333333,701.3,544.3,998.2,747.933333333333,932.6,1020.0,717.6,890.066666666667,788.9,982.8,807.5,859.733333333333,1054.2,766.6,980.6,933.8,957.4,495.9,920.3,791.2,521.2,84.7,552.1,386.0,487.6,509.4,465.6,487.533333333333,0.0
PA5173,1158.7,1072.5,1145.0,1125.4,1011.9,454.6,511.8,659.433333333333,870.0,743.8,1067.1,893.633333333333,1324.1,1014.8,1139.3,1159.4,1132.0,335.1,354.4,607.166666666667,452.5,481.5,381.9,438.633333333333,432.6,436.3,389.2,419.366666666667,1091.5,1501.0,1028.2,1206.9,931.3,159.9,969.4,686.866666666667,770.5,941.5,820.4,844.133333333333,34.390389232352476
PA2796,421.0,326.7,228.3,325.333333333333,336.5,682.4,743.2,587.366666666667,922.4,971.3,422.6,772.1,564.6,836.0,361.0,587.2,344.3,637.6,652.1,544.666666666667,622.0,642.2,682.2,648.8,598.0,643.1,671.3,637.466666666667,364.2,675.7,387.0,475.633333333333,650.2,107.9,685.2,481.1,699.1,690.4,668.3,685.933333333333,3.28430811957461
PA3525,1687.1,1382.8,1497.4,1522.43333333333,1606.1,784.6,790.4,1060.36666666667,1144.6,1126.7,1483.3,1251.53333333333,926.5,944.5,1511.7,1127.56666666667,1562.6,741.9,711.2,1005.23333333333,957.4,887.3,858.3,901.0,877.7,783.2,789.4,816.766666666667,1727.3,2271.7,1219.0,1739.33333333333,994.2,134.1,939.4,689.233333333333,1152.9,1016.0,1169.6,1112.83333333333,29.50837682182969
PA5555,889.0,844.7,841.1,858.266666666667,787.5,995.6,899.1,894.066666666667,296.6,448.1,825.2,523.3,349.1,370.0,835.1,518.066666666667,912.1,989.3,975.9,959.1,941.2,967.9,853.7,920.933333333333,898.8,950.1,870.7,906.533333333333,875.9,105.4,772.9,584.733333333333,441.8,126.3,392.3,320.133333333333,476.5,396.0,471.0,447.833333333333,369.8715475466668
PA0934,1059.7,1110.5,1074.9,1081.7,1041.7,1139.9,1173.7,1118.43333333333,661.9,574.2,1028.3,754.8,731.9,624.5,984.5,780.3,1082.1,1144.9,1147.0,1124.66666666667,1241.8,1205.6,1140.9,1196.1,1139.9,1147.7,1142.5,1143.36666666667,1057.0,669.6,1039.4,922.0,636.7,61.8,639.2,445.9,628.2,738.0,566.1,644.1,0.0
